pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id
cb135907-9575-4cf4-8e3a-788903e48836,"so i crept to my mirrored face , and i looked , and i saw it grown<br>( by the light in my shaking hand ) to the like of the masks of stone ;<br>and with horror i shrieked aloud as i flung my torch and fled ,<br>and a fire-snake writhed where it fell ; and at midnight<br>the sky was red .","before, or during any other time,<br>event itself becomes itself. the scene,<br>itself becomes itself. the story- crime,<br>itself. the poem. even poem. all.<br>because. because because because because.<br>the moment changes, changes over small,<br>discrete events, because they are the laws.<br>because events become themselves because.<br>because because. the story changes) pause.",gutenberg,true_poetry,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem
0000cfd1-f15e-4602-9478-bd4cf0347c38,"the throng knew not how rich the store<br>of sympathy and trust you had ;<br>knew not you were , till life was o'er ,<br>god 's almoner among his poor ,<br>god 's comforter to sick and sad .","and thus his counsel for this spark i call <br>and home in rage from prison deeds to flatter <br>for some , with fix 'd regard the prince prepares <br>the strange , as did not shed apart",gutenberg,jhamtani,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem,,
5d487b03-5d92-4a2e-8b4f-9222d489527c,"more never , but the favour god exceeds <br>heav'n plans not that with me to sorrow dreamed <br>i thought or not for instantly to flatter <br>upon me , victory your blows attained","coyotesthe castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with all her cruell wanders are of nought <br>meanly he finds himself,— the hardly he",jhamtani,gpt2,Which poem is more comprehensible?,comprehensible-poem,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem
7665b22e-1139-441b-87cc-c81c5468da7a,"at the midsummer , when the hay was down ,<br>crept she a willing bride close into my breast ;<br>low-piled the thunder-clouds had sunk into the west ,<br>red-eyed the sun out-glared like knight from leaguered town ;<br>it was the high midsummer , and the sun was down .","but the our destroy ’ bring , love , and they friendless by the myrtle ;<br>drink flowers saying from the flocks spring ,<br>themselves with folded deeds and content .<br>and as we wisely mean ,<br>our boys in anxious success ,<br>we yet can n't good",gutenberg,lstm,Which poem looks more like a real poem?,real-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem
13db4894-8eb2-4ac6-a1ca-fe6b32fc5cb6,"i went to shelter, from this hand of thought<br>it is a crescent that hath made me and<br>upon my country's bosom of the land<br>the girl i wept, and loved it for a spot","the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest and sun",deepspeare,gpt2,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem
4da549c6-4e72-4815-b516-11bd916c3b30,let not the dark thee cumber :<br>what though the moon does slumber ?<br>the stars of the night<br>will lend thee their light<br>like tapers clear without number .,"this one is getting you preoccupied ! <br>for giving me another love affair ! <br>i heard how many friends have even tried, <br>to stay a little longer unaware. <br><br>i know my very own potential threat. <br>and putting on an old cocaine addiction, <br>an only dream of having never met, <br>or ever gonna die without suspicion.",gutenberg,hafez,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem
00a9e28a-fc39-40f1-8948-101ed0694e44,"with love , when she comes , the sea , <br>and the glory of the sea , <br>and the lark of the moon in the sky . <br>what , when the world 's old world still","another fifty gallon cherokee ! <br>that dusty lincoln georgia buffalo ! <br>an english presidential library, <br>a southern northern texas rodeo. <br><br>oh san francisco county oklahoma ! <br>to kansas city from louisiana ! <br>they bought the north dakota south dakota, <br>but there was nothing like an old montana.",ngram,hafez,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem do you like more?,liking-poem,,
ca98a297-48f0-4cda-8f22-3aff1c193b45,"we never had another union army ! <br>ah il un jour de lui et e lee. <br>it started from columbus pas l marcy, <br>my baby back to nashville tennessee. <br><br>can you remember me and james monroe, <br>so many stories under louisville ! <br>an english russian william idaho ! <br>an ancient story over chapel hill.","familiar voices, any of it, comes,<br>as it did, back from somewhere in that cold,<br>uncanny distance) into living drums,<br>electric keyboards. even into this,<br>however briefly. even after all,<br>despite whatever echoes i might miss,<br>whatever echoes you might hear from small,<br>enclosed details within details itself,<br>despite whatever echoes, even self.",hafez,true_poetry,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem has better rhyming?,rhyming-poem,,
a150f92e-6f77-4f33-bdf1-a89a31bbb33d,"or even care about decision making ! <br>they wanna play around and calculate. <br>so many people over there creating, <br>that never ever could eliminate. <br><br>not challenge any drug delivery, <br>or something static from an index matching ! <br>we need another new utility ! <br>my body full of heavy metal casting.","unless invited, into any house,<br>however wealthy, which has never. no.<br>however many people are to mouse.<br>however many servants to insure.<br>however many curtains to divide.<br>unless. however many horses) sure,<br>however often you invite the bride,<br>however many children she has. she.<br>unless she has enough. to. cover me.",hafez,true_poetry,Which poem is more intense?,intense-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,,
40239c22-f60f-4633-aa28-a5d402fe5ff7,"he toiled ! and we , we under such a leader ,<br>forgot all other creeds , but that he taught ,<br>and proud of our clear answer to his summons ,<br>forgot all other fights but that he fought !<br>why did he leave us ?",and lost before the judgment of the night <br>and if the living sound is more than when <br>the heart lay warm with his young setting pen <br>cried more ! and o'er the darker refreshing main,gutenberg,jhamtani,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,,
1bf17787-0ce9-45c1-b110-e1f7cc2135a4,"upon my body, after i myself,<br>and after peter, saying to myself,<br>upon my mother, mary, saying) self,<br>upon the woman, mary mother, whom,<br>behold i take the second mother; then,<br>embracing peter, taking him my groom,<br>behold i also take the second's men,<br>behold i likewise peter; after which,<br>ascending silent into heaven rich.","i love to rise in a summer morn ,<br>when the birds sing on every tree ;<br>the distant huntsman winds his horn ,<br>and the skylark sings with me :<br>o what sweet company !",true_poetry,gutenberg,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem
4b183bc3-c957-4fbf-9d98-dd54d8a6504d,"there are three things to be , <br>there are no more in that corner of old . <br>a little while throne the baby 's arm <br>was ever to me ,","the virgil spoke; as she had wont to stay<br>and let us seem'd: but eagerness to me<br>address'd it: he did answer, what was he<br>on every instant, it was put away",ngram,deepspeare,Which poem is more intense?,intense-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem
ace14afc-9792-46c4-a42f-76fce2b83e2a,"the sun is a summer day , <br>the blue wind blows in the west , <br>and the wind and the white wind is loud , <br>“ oh , the world is bright !","with time to roam , lie down<br>and open us , view river ! come west across the clear ,<br>hard by the winds which would not play ;<br>but a holy first , gleam<br>may never see darling ; “ — person may not the rest",ngram,lstm,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,,
60fdc7a3-b6fe-42bb-a9a6-cba297ad94e6,"o vieux momotombo , colosse chauve et nu ,<br>qui songes près des mers , et fais de ton cratère<br>une tiare d'ombre et de flamme à la terre ,<br>pourquoi , lorsqu'à ton seuil terrible nous frappons ,<br>ne veux-tu pas du dieu qu'on t'apporte ? réponds .","oh , why can n't you like to be ? ” <br>“ well , thou art not for the rest ? <br>yet , when i saw the morning rays <br>we saw the happy year ,",gutenberg,ngram,Which poem is more grammatical?,grammatical-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem
32b5d771-1fdf-41cf-acde-7fda399cdc31,"the castle of our desire vultures we found <br>weigh we [ a serene and lone and fine <br>we coled like it ; the hall of our own ferns <br>a dim and a clock to mark you the passing hour <br>in bronze as its decrees, the perished","exactly like another person said. <br>i wanna know what happened there despite ! <br>some folks would hate to see themselves misled, <br>with life for twenty thousand years of spite. <br><br>but when the stars were taking over those ! <br>they often felt alone and then denied, <br>a little place that you already chose ! <br>an empty room was barely occupied.",gpt2,hafez,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
cd1fefed-87aa-4f17-a008-566ce183614d,"and all no vapour is: so let it be<br>but if it may be much, nor will he find<br>but what to know that is at last to see<br>the worthy of thy presence in the mind","the very final video display ! <br>that you no longer dare concede defeat. <br>but when he had already walked away, <br>i could create an empty bomber fleet. <br><br>who cares about becoming less expensive, <br>and see how many other people planned ! <br>not taking any further from excessive, <br>or waiting on a customer demand.",deepspeare,hafez,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem,Which poem is more grammatical?,grammatical-poem,,
