pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id,question5,question5_id
8c99aaa3-0c40-4841-a640-70a1206a152e,"and i loved , that i might ever in my bosom bear a treasure<br>strong to ransom life from sorrow , strong to furnish it with joy ;<br>so i sought with keenest insight — neither small nor scant the<br>measure<br>to content my requisition — purest gold without alloy .","as from an ancestral oak<br>two empty ravens sound their clarion ,<br>yell by yell , and croak by croak ,<br>when they scent the noonday smoke<br>of fresh human carrion :—",gutenberg,gutenberg,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem
5e9d6b33-33cd-4ac3-bfb5-15f60ecdf6dd,"brook , to what garden dost thou go ?<br>o my brooklet cool and sweet !<br>i go to the garden in the vale<br>where all night long the nightingale<br>her love-song doth repeat .","still nearer , and our europe doth desire <br>in this pure tempest shall his cares impart <br>oh , mourn what truth good rapture brings divine <br>with me to see their god is fearfully",gutenberg,jhamtani,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem
dc03dcf9-0ed1-43d4-b9f5-d7b5f0df0087,"higher , higher , gathering light ,<br>veiling with a golden gauze<br>all the trembling atmosphere ,<br>see , the rayless disk grows white !<br>hark , the glittering billows pause !","o beauteous maid , my heart is thine ;<br>i lay its dearest offering at thy feet ;<br>i burn its sweetest incense on thy shrine ,<br>for thou , sweet maid , art all divine ,<br>for worship thou art meet .",gutenberg,gutenberg,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem looks more like a real poem?,real-poem,Which poem is more coherent?,coherent-poem
6710d3c1-25c0-4947-967b-f22c93a6e214,"so the evil 's triumph sendeth , with a terror and a chill ,<br>under continent to continent , the sense of coming ill ,<br>and the slave , where'er he cowers , feels his sympathies with god<br>in hot tear-drops ebbing earthward , to be drunk up by the sod ,<br>till a corpse crawls round unburied , delving in the nobler clod .","an open space between electric steels ! <br>i wanna see the tiny eyed protective, <br>people driving over grinding wheels ! <br>they know that there is nothing more expensive. <br><br>we try to add a little styrofoam, <br>and even though my thoughts are getting thicker ! <br>i really wonder where the rigid foam ! <br>has yet become so far superior.",gutenberg,hafez,Which poem is more comprehensible?,comprehensible-poem,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more coherent?,coherent-poem
b9095dd3-1983-4d53-9f2b-b867502b7423,"o night , hide me in your long cold arms :<br>let me sleep , but let me not live this life !<br>there are too many people with haggard eyes standing<br>before me<br>saying , “ to live you must suffer even as we . ”","the castle of our desire vultures dozed quite <br>though meaner than the meanest wanderer is <br>the meanest serwis the meaner when he servaz's confined <br>the stay of an stay with his wanderer to spare <br>but he, as fer as when",gutenberg,gpt2,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem is more readable?,readable-poem,Which poem has better rhyming?,rhyming-poem
afeb263b-ab31-4863-94a0-f735abd434c0,"strove the cunning men and strong ,<br>but a little and they cry ,<br>“ lord , mayhap we are but clay ,<br>and we cannot know the why , ”<br>and the wise men doubt to-day .","and the great waves sung ,<br>the land to say , of what is the victor 's ? walking yet no regret wind passed ,<br>so much of hope , dust in battle things ,<br>you have sorrow , you have been",gutenberg,lstm,Which poem is more coherent?,coherent-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem
fbfd6c29-d74e-406f-b1c2-32f5b3b243ad,"a dead bough broke within the wood<br>within the wood , within the wood ,<br>and this is truth i tell .<br>a dead bough broke within the wood ,<br>and i looked up , and there she stood .","oh! when they might be with an evil hour<br>bright with the stars, that's transport by a shower<br>and dash'd into the light, at night by day<br>and to a mournful music burst away",gutenberg,deepspeare,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem
19551b5c-9c80-4dac-b6d2-685c8f649f7f,"all my past life is mine no more ;<br>the flying hours are gone ,<br>like transitory dreams given o'er ,<br>whose images are kept in store<br>by memory alone .","prince , may the bright-winged brood of æolus<br>to sea-king glaucus ’ wild wood cavernous<br>bear him bereft of peace and hope 's least glance ,<br>for worthless is he to get good of us ,<br>who could wish evil to the state of france .",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more melodious?,melodious-poem,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem
a199750f-dc87-46a9-85f0-b3d67c9602df,"in travelling guise they held the paschal feast<br>in olden days .<br>with loins girt about , and shoes on feet ,<br>and staves in hand , they met and shared the meat ,<br>and gave god praise .","the golden locks are silvered now ,<br>the blushing cheek is pale and wan ;<br>the spring may bloom , the autumn glow ,<br>all 's one — in chimney corner thou<br>sitt'st shivering on .—",gutenberg,gutenberg,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem
f9734112-bd30-44db-b6aa-369145d4d8f6,"oh , come with me , and let us go<br>beyond the sunset lying low ,<br>beyond the twilight and the night<br>into love 's kingdom of long light<br>over the hills and away .","and even thus , my soul , be it with thee ,<br>this easter day .<br>with loins girt about , and staff in hand ,<br>as one made ready for the promised land ,<br>who may not stay ;",gutenberg,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem
95c794eb-6976-4fbc-b750-c5076f0c6eea,"come to the hills , the woods are green —<br>the heart is high when love is sweet —<br>there is a brook that flows between<br>two mossy trees where we can meet ,<br>where we can meet and speak unseen .","the golden locks are silvered now ,<br>the blushing cheek is pale and wan ;<br>the spring may bloom , the autumn glow ,<br>all 's one — in chimney corner thou<br>sitt'st shivering on .—",gutenberg,gutenberg,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem
d387806b-ed53-449a-97c7-524bfe7868dc,"about an unemployment compensation. <br>is wrong but then some kids have fluent speakers, <br>their latest music on discrimination ! <br>they really wanna try to battle preachers. <br><br>we know another very lesson plan ! <br>as when the only little alto clef, <br>would ever mention me and horace mann ! <br>or see a million women getting deaf.","for all her sisters were not long in vain<br>she fain was startled, rising from her door<br>and for a hurrying vessel to the shore<br>the back, and silent to return again",hafez,deepspeare,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more readable?,readable-poem
8e040574-fd3f-4095-9af4-e309d1e862d7,yet either from that happier race<br>will merit but a passing glance ;<br>and they will leave us both alone :<br>poor savages who wrought in stone —<br>poor savages who fought in france .,"it is because the ships beside the shore<br>spread their dark sails to the sea-blowing breeze ;<br>the tide is high , and soon will set toward the distant islands ,<br>and there is a gleam of swords and armour ,<br>for the soldiers go to war beyond the seas .",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem moves you emotionally more?,moved-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem
26988140-15db-4e8f-ad2a-018b34df755f,"along the river, cutting open, out,<br>whatever you decide upon. and hey,<br>whatever happens you decide and shout,<br>whatever. nothing matters. nothing. you,<br>whatever happen. even if the end,<br>however you decide it happen to,<br>whatever, happens. nothing matters send,<br>whatever happen. even better, you,<br>wherever you are happen happen( to.","therefore , that pleasures care had past ,<br>when tribute had a war ,<br>getting one man soil<br>to god and devoted through this :<br>come , loving wretch ! that ‘",true_poetry,lstm,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem
17d6cc37-e664-40b5-97b7-3434188e0a2c,"my love that , through thy feet in beauty shown <br>but i , so do i sinking on the sky <br>drops then teach it too much a nobler foe <br>for not a faultless summer on thy throat","“ one glance alone i gave , then gathered together my ribbons ,<br>shouted , and flung them , outspread , on the straining necks of my<br>cattle ;<br>screamed at the top of my voice , and lashed the air in my frenzy ,<br>while down the geiger grade , on three wheels , the vehicle thundered .",jhamtani,gutenberg,Which poem is more readable?,readable-poem,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem
